"","year","week","id","offense","offense_conference","defense","defense_conference","home","away","offense_score","defense_score","drive_id","period","clock.minutes","clock.seconds","yard_line","down","distance","yards_gained","play_type","play_text","home_team","TimeSecsRem","adj_yd_line","log_ydstogo","half","game_id","neutral_site","NSH","scoring","Next_Score","Goal_To_Go","Under_two","ep_before","ep_after","EPA"
"79",2019,1,"401110723103924401","Florida","SEC","Miami","ACC","Miami","Florida",7,13,40111072313,3,22,55,91,2,9,1,"Pass Reception","Feleipe Franks pass complete to Lamical Perine for 1 yd to the MiaFl 8","Miami",1375,91,4.51085950651685,2,401110723,TRUE,3,TRUE,"FG",FALSE,FALSE,-0.709280341515728,-1.67836884354617,-0.969088502030447
"80",2019,1,"401110723103929401","Florida","SEC","Miami","ACC","Miami","Florida",7,13,40111072313,3,22,5,92,3,8,-1,"Rush","Feleipe Franks run for a loss of 1 yard to the MiaFl 9","Miami",1325,92,4.52178857704904,2,401110723,TRUE,3,TRUE,"FG",FALSE,FALSE,-1.67836884354617,-2.42976901185377,-0.751400168307599
"81",2019,1,"401110723103936901","Florida","SEC","Miami","ACC","Miami","Florida",10,13,40111072313,3,21,30,91,4,9,27,"Field Goal Good","Evan McPherson 27 yd FG GOOD","Miami",1290,108,4.68213122712422,2,401110723,TRUE,3,TRUE,"FG",FALSE,FALSE,4.14890188173496,3,-1.14890188173496
"82",2019,1,"401110723103939201","Miami","ACC","Florida","SEC","Miami","Florida",13,10,40111072314,3,21,7,75,1,10,0,"Rush","Cam'Ron Harris run for no gain to the MiaFl 25","Miami",1267,25,3.2188758248682,2,401110723,TRUE,-7,FALSE,"Opp TD",FALSE,FALSE,4.41988042423039,3.71045797426671,-0.709422449963686
"83",2019,1,"401110723103945901","Miami","ACC","Florida","SEC","Miami","Florida",13,10,40111072314,3,20,40,75,2,10,0,"Rush","DeeJay Dallas run for no gain to the MiaFl 25","Miami",1240,25,3.2188758248682,2,401110723,TRUE,-7,FALSE,"Opp TD",FALSE,FALSE,3.71045797426671,2.87101204107224,-0.839445933194469
"84",2019,1,"401110723103946901","Miami","ACC","Florida","SEC","Miami","Florida",13,10,40111072314,3,20,30,73,3,10,17,"Rush","Jarren Williams run for 2 yds to the MiaFl 27 for a 1ST down FLORIDA Penalty, Unnecessary Roughness (Trey Dean III) to the MiaFl 42 for a 1ST down","Miami",1230,27,3.29583686600433,2,401110723,TRUE,-7,FALSE,"Opp TD",FALSE,FALSE,2.87101204107224,3.30704702322795,0.436034982155709
"85",2019,1,"401110723103949901","Miami","ACC","Florida","SEC","Miami","Florida",13,10,40111072314,3,20,0,58,1,10,-1,"Sack","Jarren Williams sacked by Jonathan Greenard for a loss of 1 yard to the MiaFl 41","Miami",1200,42,3.73766961828337,2,401110723,TRUE,-7,FALSE,"Opp TD",FALSE,FALSE,3.30704702322795,3.29471494229405,-0.0123320809338998
"86",2019,1,"401110723103965401","Miami","ACC","Florida","SEC","Miami","Florida",13,10,40111072314,3,18,45,69,2,21,0,"Pass Incompletion","Jarren Williams pass incomplete","Miami",1125,31,3.43398720448515,2,401110723,TRUE,-7,FALSE,"Opp TD",FALSE,FALSE,3.29471494229405,2.5824076904737,-0.712307251820347
"87",2019,1,"401110723103969901","Miami","ACC","Florida","SEC","Miami","Florida",13,10,40111072314,3,18,0,69,3,21,-2,"Sack","Jarren Williams sacked by James Houston IV for a loss of 2 yards to the MiaFl 29","Miami",1080,31,3.43398720448515,2,401110723,TRUE,-7,FALSE,"Opp TD",FALSE,FALSE,2.5824076904737,2.07369567495402,-0.508712015519681
"88",2019,1,"401110723103975401","Miami","ACC","Florida","SEC","Miami","Florida",13,10,40111072314,3,17,45,71,4,23,8,"Punt","Lou Hedley punt for 49 yds , Freddie Swain returns for 8 yds to the Fla 37 FLORIDA Penalty, Offensive Holding (10 Yards) to the Fla 20","Miami",1065,29,3.36729582998647,2,401110723,TRUE,-7,FALSE,"Opp TD",FALSE,FALSE,2.07369567495402,-4.74732777454946,-6.82102344950347
"89",2019,1,"401110723103976901","Florida","SEC","Miami","ACC","Miami","Florida",10,13,40111072315,3,17,30,20,1,10,13,"Pass Reception","Feleipe Franks pass complete to Tyrie Cleveland for 13 yds to the Fla 33 for a 1ST down","Miami",1050,20,2.99573227355399,2,401110723,TRUE,7,FALSE,"TD",FALSE,FALSE,4.74732777454946,3.85853459150963,-0.888793183039828
"90",2019,1,"401110723103978901","Florida","SEC","Miami","ACC","Miami","Florida",10,13,40111072315,3,17,10,33,1,10,0,"Pass Incompletion","Feleipe Franks pass incomplete to Kyle Pitts","Miami",1030,33,3.49650756146648,2,401110723,TRUE,7,FALSE,"TD",FALSE,FALSE,3.85853459150963,3.14355675955876,-0.714977831950863
"91",2019,1,"401110723103984001","Florida","SEC","Miami","ACC","Miami","Florida",10,13,40111072315,3,16,59,33,2,10,0,"Pass Incompletion","Feleipe Franks pass incomplete to Lamical Perine","Miami",1019,33,3.49650756146648,2,401110723,TRUE,7,FALSE,"TD",FALSE,FALSE,3.14355675955876,2.43423834569752,-0.709318413861243
"92",2019,1,"401110723103984701","Florida","SEC","Miami","ACC","Miami","Florida",10,13,40111072315,3,16,52,33,3,10,9,"Pass Reception","Feleipe Franks pass complete to Josh Hammond for 9 yds to the Fla 42","Miami",1012,33,3.49650756146648,2,401110723,TRUE,7,FALSE,"TD",FALSE,FALSE,2.43423834569752,1.08090555074603,-1.35333279495149
"93",2019,1,"401110723103987901","Florida","SEC","Miami","ACC","Miami","Florida",10,13,40111072315,3,16,20,42,4,1,1,"Punt","Tommy Townsend punt for 46 yds , Jeff Thomas returns for 1 yd to the MiaFl 11 Jeff Thomas fumbled, recovered by Fla Van Jefferson","Miami",980,42,3.73766961828337,2,401110723,TRUE,7,FALSE,"TD",FALSE,FALSE,1.08090555074603,-0.391797166566258,-1.47270271731229
"94",2019,1,"401110723103988401","Florida","SEC","Miami","ACC","Miami","Florida",10,13,40111072316,3,16,15,89,1,10,0,"Pass Incompletion","Feleipe Franks pass incomplete to Trevon Grimes","Miami",975,89,4.48863636973214,2,401110723,TRUE,7,TRUE,"TD",FALSE,FALSE,0.391797166566258,-0.529964967565662,-0.92176213413192
"95",2019,1,"401110723103994001","Florida","SEC","Miami","ACC","Miami","Florida",10,13,40111072316,3,15,59,89,2,10,3,"Rush","Lamical Perine run for 3 yds to the MiaFl 8","Miami",959,89,4.48863636973214,2,401110723,TRUE,7,TRUE,"TD",FALSE,FALSE,-0.529964967565662,-1.55429339494633,-1.02432842738067
"96",2019,1,"401110723103996901","Florida","SEC","Miami","ACC","Miami","Florida",17,13,40111072316,3,15,30,92,3,7,8,"Passing Touchdown","Feleipe Franks pass complete to Lamical Perine for 8 yds for a TD (Evan McPherson KICK)","Miami",930,92,4.52178857704904,2,401110723,TRUE,7,TRUE,"TD",FALSE,FALSE,-1.55429339494633,7,8.55429339494633
"97",2019,1,"401110723103999901","Miami","ACC","Florida","SEC","Miami","Florida",13,17,40111072317,3,15,0,71,1,10,10,"Pass Reception","Jarren Williams pass complete to Jeff Thomas for 10 yds to the MiaFl 39 for a 1ST down","Miami",900,29,3.36729582998647,2,401110723,TRUE,7,TRUE,"TD",FALSE,FALSE,4.09802522365156,3.43897678678444,-0.659048436867125
"98",2019,1,"401110723104854501","Miami","ACC","Florida","SEC","Miami","Florida",13,17,40111072317,4,14,54,61,1,10,-4,"Rush","DeeJay Dallas run for a loss of 4 yards to the MiaFl 35","Miami",894,39,3.66356164612965,2,401110723,TRUE,7,TRUE,"TD",FALSE,FALSE,3.43897678678444,2.72488581805312,-0.714090968731321
"99",2019,1,"401110723104858401","Miami","ACC","Florida","SEC","Miami","Florida",20,17,40111072317,4,14,15,50,1,10,50,"Rushing Touchdown","DeeJay Dallas run for 50 yds for a TD (Bubba Baxa KICK)","Miami",855,50,3.91202300542815,2,401110723,TRUE,7,TRUE,"TD",FALSE,FALSE,2.72488581805312,7,4.27511418194688
"100",2019,1,"401110723104859401","Florida","SEC","Miami","ACC","Miami","Florida",17,20,40111072318,4,14,5,25,1,10,-1,"Rush","Malik Davis run for a loss of 1 yard to the Fla 24","Miami",845,25,3.2188758248682,2,401110723,TRUE,7,FALSE,"TD",FALSE,FALSE,4.3601074513162,3.71049226517275,-0.649615186143448
"101",2019,1,"401110723104868001","Florida","SEC","Miami","ACC","Miami","Florida",17,20,40111072318,4,13,19,24,2,11,22,"Pass Interception Return","Feleipe Franks pass intercepted Amari Carter return for 22 yds to the Fla 25","Miami",799,24,3.17805383034795,2,401110723,TRUE,7,FALSE,"TD",FALSE,FALSE,3.71049226517275,-1.17499943678275,-4.88549170195551
"102",2019,1,"401110723104874901","Miami","ACC","Florida","SEC","Miami","Florida",20,17,40111072319,4,12,50,25,1,10,4,"Rush","Cam'Ron Harris run for 4 yds to the Fla 21","Miami",770,75,4.31748811353631,2,401110723,TRUE,-7,FALSE,"Opp TD",FALSE,FALSE,1.17499943678275,0.0736126886420859,-1.10138674814067
"103",2019,1,"401110723104878101","Miami","ACC","Florida","SEC","Miami","Florida",20,17,40111072319,4,12,18,21,2,6,-1,"Rush","Cam'Ron Harris run for a loss of 1 yard to the Fla 22","Miami",738,79,4.36944785246702,2,401110723,TRUE,-7,FALSE,"Opp TD",FALSE,FALSE,0.0736126886420859,-0.710133966774853,-0.783746655416939
"104",2019,1,"401110723104885101","Miami","ACC","Florida","SEC","Miami","Florida",20,17,40111072319,4,11,48,22,3,7,6,"Rush","Cam'Ron Harris run for 6 yds to the Fla 16","Miami",708,78,4.35670882668959,2,401110723,TRUE,-7,FALSE,"Opp TD",FALSE,FALSE,-0.710133966774853,-2.01488948902842,-1.30475552225356
"105",2019,1,"401110723104885902","Miami","ACC","Florida","SEC","Miami","Florida",20,17,40111072319,4,11,40,12,4,1,-6,"Rush","Bubba Baxa run for 4 yds to the Fla 12 MIAMI FL Penalty, Offensive Holding (-10 Yards) to the Fla 22","Miami",700,88,4.47733681447821,2,401110723,TRUE,-7,FALSE,"Opp TD",FALSE,FALSE,-2.01488948902842,0.385249045848927,2.40013853487734
"106",2019,1,"401110723104887902","Miami","ACC","Florida","SEC","Miami","Florida",20,17,40111072319,4,11,20,11,1,10,0,"Pass Incompletion","Jarren Williams pass incomplete to Will Mallory","Miami",680,89,4.48863636973214,2,401110723,TRUE,-7,FALSE,"Opp TD",FALSE,FALSE,0.385249045848927,-0.475038220719826,-0.860287266568753
"107",2019,1,"401110723104896902","Miami","ACC","Florida","SEC","Miami","Florida",20,17,40111072319,4,10,30,11,2,10,1,"Rush","DeeJay Dallas run for 1 yd to the Fla 11","Miami",630,89,4.48863636973214,2,401110723,TRUE,-7,FALSE,"Opp TD",FALSE,FALSE,-0.475038220719826,-1.27280616774238,-0.797767947022556
"108",2019,1,"401110723104904602","Miami","ACC","Florida","SEC","Miami","Florida",20,17,40111072319,4,9,53,11,3,11,0,"Pass Incompletion","Jarren Williams pass incomplete to Jeff Thomas","Miami",593,89,4.48863636973214,2,401110723,TRUE,-7,FALSE,"Opp TD",FALSE,FALSE,-1.27280616774238,-1.99773729015424,-0.72493112241186
"109",2019,1,"401110723104905101","Miami","ACC","Florida","SEC","Miami","Florida",20,17,40111072319,4,9,48,11,4,11,27,"Field Goal Missed","Bubba Baxa 27 yd FG MISSED","Miami",588,106,4.66343909411207,2,401110723,TRUE,-7,FALSE,"Opp TD",FALSE,FALSE,3.64338073489517,-4.65787003924185,-8.30125077413702
"110",2019,1,"401110723104906901","Florida","SEC","Miami","ACC","Miami","Florida",17,20,40111072320,4,9,30,20,1,10,65,"Pass Reception","Feleipe Franks pass complete to Josh Hammond for 65 yds to the MiaFl 15 for a 1ST down","Miami",570,20,2.99573227355399,2,401110723,TRUE,7,TRUE,"TD",FALSE,FALSE,4.65787003924185,0.587257112701874,-4.07061292653998
"111",2019,1,"401110723104914101","Florida","SEC","Miami","ACC","Miami","Florida",17,20,40111072320,4,8,58,85,1,10,2,"Pass Reception","Feleipe Franks pass complete to Lamical Perine for 2 yds to the MiaFl 13","Miami",538,85,4.44265125649032,2,401110723,TRUE,7,TRUE,"TD",FALSE,FALSE,0.587257112701874,-0.3512399529435,-0.938497065645374
"112",2019,1,"401110723104916301","Florida","SEC","Miami","ACC","Miami","Florida",17,20,40111072320,4,8,36,87,2,8,10,"Pass Reception","Feleipe Franks pass complete to Kyle Pitts for 10 yds to the MiaFl 3 for a 1ST down","Miami",516,87,4.46590811865458,2,401110723,TRUE,7,TRUE,"TD",FALSE,FALSE,-0.3512399529435,-0.0171835808873842,0.334056372056116
"113",2019,1,"401110723104918101","Florida","SEC","Miami","ACC","Miami","Florida",24,20,40111072320,4,8,18,97,1,3,3,"Rushing Touchdown","Feleipe Franks run for 3 yds for a TD (Evan McPherson KICK)","Miami",498,97,4.57471097850338,2,401110723,TRUE,7,TRUE,"TD",FALSE,FALSE,-0.0171835808873842,7,7.01718358088738
"114",2019,1,"401110723104919901","Miami","ACC","Florida","SEC","Miami","Florida",20,24,40111072321,4,8,0,65,1,10,15,"Pass Reception","Jarren Williams pass complete to K.J. Osborn for 15 yds to the 50 yard line for a 1ST down","Miami",480,35,3.55534806148941,2,401110723,TRUE,3,FALSE,"FG",FALSE,FALSE,3.56525605977303,2.58019339307788,-0.985062666695156
"115",2019,1,"401110723104927901","Miami","ACC","Florida","SEC","Miami","Florida",20,24,40111072321,4,7,20,50,1,10,-1,"Rush","DeeJay Dallas run for a loss of 1 yard to the MiaFl 49","Miami",440,50,3.91202300542815,2,401110723,TRUE,3,FALSE,"FG",FALSE,FALSE,2.58019339307788,1.89967725548388,-0.680516137593993
"116",2019,1,"401110723104934901","Miami","ACC","Florida","SEC","Miami","Florida",20,24,40111072321,4,6,50,51,2,11,20,"Pass Reception","Jarren Williams pass complete to Brevin Jordan for 20 yds to the Fla 31 for a 1ST down","Miami",410,49,3.89182029811063,2,401110723,TRUE,3,FALSE,"FG",FALSE,FALSE,1.89967725548388,1.42316768114401,-0.476509574339876
"117",2019,1,"401110723104938901","Miami","ACC","Florida","SEC","Miami","Florida",20,24,40111072321,4,6,10,31,1,10,-1,"Rush","Tate Martell run for a loss of 1 yard to the Fla 32","Miami",370,69,4.23410650459726,2,401110723,TRUE,3,FALSE,"FG",FALSE,FALSE,1.42316768114401,0.698724537501709,-0.724443143642297
"118",2019,1,"401110723104947001","Miami","ACC","Florida","SEC","Miami","Florida",20,24,40111072321,4,5,29,32,2,11,0,"Pass Incompletion","Jarren Williams pass incomplete","Miami",329,68,4.21950770517611,2,401110723,TRUE,3,FALSE,"FG",FALSE,FALSE,0.698724537501709,-0.0610013147165962,-0.759725852218306
"119",2019,1,"401110723104948401","Miami","ACC","Florida","SEC","Miami","Florida",20,24,40111072321,4,5,15,32,3,11,2,"Pass Reception","Jarren Williams pass complete to K.J. Osborn for 2 yds to the Fla 30","Miami",315,68,4.21950770517611,2,401110723,TRUE,3,FALSE,"FG",FALSE,FALSE,-0.0610013147165962,-0.882423793893519,-0.821422479176923
"120",2019,1,"401110723104956901","Miami","ACC","Florida","SEC","Miami","Florida",20,24,40111072321,4,4,30,30,4,9,-6,"Sack","Jarren Williams sacked by Marlon Dunlap Jr. and Jeremiah Moon for a loss of 6 yards to the Fla 36","Miami",270,70,4.24849524204936,2,401110723,TRUE,3,FALSE,"FG",FALSE,FALSE,-0.882423793893519,3.39271146467504,4.27513525856856
"121",2019,1,"401110723104957906","Florida","SEC","Miami","ACC","Miami","Florida",24,20,40111072322,4,4,20,36,1,10,19,"Pass Interception Return","Feleipe Franks pass intercepted Romeo Finley return for 19 yds to the Fla 25","Miami",260,36,3.58351893845611,2,401110723,TRUE,-3,FALSE,"Opp FG",FALSE,FALSE,3.39271146467504,-2.78967980555673,-6.18239127023177
"122",2019,1,"401110723104964901","Miami","ACC","Florida","SEC","Miami","Florida",20,24,40111072323,4,3,50,55,1,25,-1,"Pass Reception","Jarren Williams pass complete to DeeJay Dallas for a loss of 1 yard to the MiaFl 44","Miami",230,45,3.80666248977032,2,401110723,TRUE,3,FALSE,"FG",FALSE,FALSE,2.78967980555673,2.13799836644324,-0.651681439113486
"123",2019,1,"401110723104966901","Miami","ACC","Florida","SEC","Miami","Florida",20,24,40111072323,4,3,30,56,2,26,6,"Fumble Recovery (Own)","Jarren Williams sacked by Trey Dean III for a loss of 2 yards to the MiaFl 48 Jarren Williams fumbled, recovered by MiaFl DeeJay Dallas , return for 0 yards , return for 6 yds to the MiaFl 48","Miami",210,44,3.78418963391826,2,401110723,TRUE,3,FALSE,"FG",FALSE,FALSE,2.13799836644324,1.06044603793685,-1.07755232850639
"124",2019,1,"401110723104986501","Miami","ACC","Florida","SEC","Miami","Florida",20,24,40111072323,4,1,34,57,3,27,-7,"Sack","Jarren Williams sacked by Jabari Zuniga for a loss of 7 yards to the MiaFl 36","Miami",94,43,3.76120011569356,2,401110723,TRUE,3,FALSE,"FG",FALSE,TRUE,1.06044603793685,1.59423736478119,0.533791326844334
"125",2019,1,"401110723104987201","Miami","ACC","Florida","SEC","Miami","Florida",20,24,40111072323,4,1,27,49,1,10,-2,"Pass Reception","Jarren Williams pass complete to DeeJay Dallas for a loss of 2 yards to the MiaFl 49","Miami",87,51,3.93182563272433,2,401110723,TRUE,3,FALSE,"FG",FALSE,TRUE,1.59423736478119,1.19933028720489,-0.394907077576292
"126",2019,1,"401110723104989301","Miami","ACC","Florida","SEC","Miami","Florida",20,24,40111072323,4,1,6,51,2,12,0,"Pass Incompletion","Jarren Williams pass incomplete","Miami",66,49,3.89182029811063,2,401110723,TRUE,3,FALSE,"FG",FALSE,TRUE,1.19933028720489,1.0371049630092,-0.162225324195695
"127",2019,1,"401110723104994901","Miami","ACC","Florida","SEC","Miami","Florida",20,24,40111072323,4,0,50,36,1,10,12,"Pass Reception","Jarren Williams pass complete to Mike Harley for 12 yds to the Fla 24 for a 1ST down","Miami",50,64,4.15888308335967,2,401110723,TRUE,3,FALSE,"FG",FALSE,TRUE,1.0371049630092,0.63608637347761,-0.40101858953159
"128",2019,1,"401110723104995901","Miami","ACC","Florida","SEC","Miami","Florida",20,24,40111072323,4,0,40,24,1,10,0,"Pass Incompletion","Jarren Williams pass incomplete to Mike Harley","Miami",40,76,4.33073334028633,2,401110723,TRUE,3,FALSE,"FG",FALSE,TRUE,0.63608637347761,0.231329948597418,-0.404756424880193
"129",2019,1,"401110723104996401","Miami","ACC","Florida","SEC","Miami","Florida",20,24,40111072323,4,0,35,24,2,10,-2,"Sack","Jarren Williams sacked by Kyree Campbell for a loss of 2 yards to the Fla 26 Jarren Williams fumbled, recovered by MiaFl","Miami",35,76,4.33073334028633,2,401110723,TRUE,3,FALSE,"FG",FALSE,TRUE,0.231329948597418,-0.0834029818075361,-0.314732930404954
"130",2019,1,"401110723104997901","Miami","ACC","Florida","SEC","Miami","Florida",20,24,40111072323,4,0,20,26,3,12,0,"Pass Incompletion","Jarren Williams pass incomplete","Miami",20,74,4.30406509320417,2,401110723,TRUE,3,FALSE,"FG",FALSE,TRUE,-0.0834029818075361,-0.415889980783738,-0.332486998976201
"131",2019,1,"401110723104998701","Miami","ACC","Florida","SEC","Miami","Florida",20,24,40111072323,4,0,12,26,4,12,0,"Pass Incompletion","Jarren Williams pass incomplete","Miami",12,74,4.30406509320417,2,401110723,TRUE,3,FALSE,"FG",FALSE,TRUE,-0.415889980783738,2.92956397326881,3.34545395405255
"132",2019,1,"401110723104999801","Florida","SEC","Miami","ACC","Miami","Florida",24,20,40111072324,4,0,1,26,1,10,-2,"Rush","TEAM run for a loss of 2 yards to the Fla 24","Miami",1,26,3.25809653802148,2,401110723,TRUE,-3,FALSE,"Opp FG",FALSE,TRUE,2.92956397326881,NA,NA
"133",2019,1,"401111653101855901","Clemson","ACC","Georgia Tech","ACC","Clemson","Georgia Tech",0,0,4011116531,1,29,40,35,1,10,-1,"Rush","Travis Etienne run for a loss of 1 yard to the Clem 34","Clemson",1780,65,4.17438726989564,1,401111653,FALSE,7,FALSE,"TD",FALSE,FALSE,1.88919978745133,0.929298638089613,-0.959901149361719
"134",2019,1,"401111653101859001","Clemson","ACC","Georgia Tech","ACC","Clemson","Georgia Tech",0,0,4011116531,1,29,9,34,2,11,8,"Pass Reception","Trevor Lawrence pass complete to Tee Higgins for 8 yds to the Clem 42","Clemson",1749,66,4.18965474202643,1,401111653,FALSE,7,FALSE,"TD",FALSE,FALSE,0.929298638089613,0.628842333719288,-0.300456304370325
"135",2019,1,"401111653101864801","Clemson","ACC","Georgia Tech","ACC","Clemson","Georgia Tech",0,0,4011116531,1,28,51,42,3,3,0,"Pass Incompletion","Trevor Lawrence pass incomplete to Tee Higgins","Clemson",1731,58,4.06044301054642,1,401111653,FALSE,7,FALSE,"TD",FALSE,FALSE,0.628842333719288,-0.243807930261737,-0.872650263981024
"136",2019,1,"401111653101865701","Clemson","ACC","Georgia Tech","ACC","Clemson","Georgia Tech",0,0,4011116531,1,28,42,42,4,3,0,"Punt","Will Spiers punt for 42 yds , Jalen Camp returns for no gain to the GTech 16 Jalen Camp fumbled, recovered by Clem Brannon Spector","Clemson",1722,58,4.06044301054642,1,401111653,FALSE,7,FALSE,"TD",FALSE,FALSE,-0.243807930261737,-5.06372637306876,-4.81991844280703
"137",2019,1,"401111653101866901","Clemson","ACC","Georgia Tech","ACC","Clemson","Georgia Tech",0,0,4011116532,1,28,30,84,1,10,-1,"Rush","Travis Etienne run for a loss of 1 yard to the GTech 17","Clemson",1710,16,2.77258872223978,1,401111653,FALSE,7,TRUE,"TD",FALSE,FALSE,5.06372637306876,4.28964015834629,-0.774086214722475
"138",2019,1,"401111653101869901","Clemson","ACC","Georgia Tech","ACC","Clemson","Georgia Tech",0,0,4011116532,1,28,0,83,2,11,5,"Pass Reception","Trevor Lawrence pass complete to Justyn Ross for 5 yds to the GTech 12","Clemson",1680,17,2.83321334405622,1,401111653,FALSE,7,TRUE,"TD",FALSE,FALSE,4.28964015834629,3.94911394174086,-0.340526216605428
